Title,Info,Company,Company1
ANWARNET,Villa 123.Bois des Cars 3.Dely Ibrahim.B...,023 30 47 07 / 0770 52 95 30,sales@anwarnet.dz
DTS / DEVELOPPEMENT TECHNOLOGIE SPORTIVE,"CITE AIN ALLAH BT 12 E N°83 ETAGE 1,Alge...",023 31 28 75 / 0770 53 87 87 / 0770 99 92 60,dtsalg@gmail.com
DRAPEST / Draperie de l'Est,"Zone industrielle, route de Baghai.Bp 29...",032 73 06 56 / 032 73 06 50,drapest@yahoo.fr
AMENHYD / Aménagement Environnement Hydr...,"Lotissement Boushaki ""F"" N°28. Bab Ezzou...",,amenhyd@amenhyd.com
CIVENCO / Civil Engeneering Company,"Cité Djenina, bureau n°3.Mohammadia,Ouar...",023 80 40 31 / 0661 53 10 17 / 0661 69 10 83 / 0770 83 83 60,contact@civenco.com
HLC,"16, rue Mohamed Hattab.Hassen Badi.El Ha...",023 82 72 17 / 0770 90 49 00,contact@hlc.dz
ADE / Algérienne Des Eaux / Siège Social,"Zone industrielle de Oued Smar,Alger,Alg...",023 93 00 12 / 023 93 00 13,
REMELEC / Groupe Aberkane,"Zone industrielle.Voie C.Bp 243.Rouiba,A...",023 85 01 01 / 023 85 00 13 / 023 85 03 82 / 0555 01 22 14 / 0790 83 92 89,info@remelec.com
TELECTRONIQUE,"14, cours Aissat Idir.El Harrach,Alger,A...",,telectronicmb@yahoo.fr
Comodhor Industrie,"3, rue Larbi Ben M'hidi,Usine:Quartier v...",021 52 86 11 / 0661 92 39 34,info@comodhor.com
A.Louni Extincteur,"101, boulevard Krim Belkacem,Alger,Algér...",023 50 71 39 / 023 50 71 45 / 0661 51 13 97 / 0560 08 40 04,hayetlouni@hotmail.com
SONARIC / Unité Technico Commerciale,Route de Baraki.Gué de Constantine.Bp 24...,023 93 41 60 / 023 93 41 61 / 023 93 41 62,sonaricuctc@yahoo.fr
Electro Industries / Entreprise Industri...,"Rn n°12. Azazga.Bp 17,Tizi Ouzou,Algérie...",026 14 98 00 / 0660 36 50 26,contact.ei@electro-industries.com
"SERMO / Société d'Etudes, de Réalisation...","Zone d'activité, n°3.Bp a sortie du nord...",0550 09 00 74,sermo.dz@gmail.com
INATEL / Industrie Algérienne de la Télé...,"Zone industrielle. Route de Chetouane, B...",043 27 10 70 / 043 27 32 13 / 043 27 46 41,directiongeneral@inatel.dz
REELEC / Entreprise des Réalisation Elec...,"Rue Mohamed Kaci. Baba Hassen,16303",0561 65 47 56,dg@reelec.dz
SOMEPI / Société de Maintenance d'Equipe...,"40, avenue Bouguerra.Bellevue.El Harrach",,somepi_04@yahoo.fr
Data Tools,"84, lotissement D, 1652 El Achour",0770 89 08 46 / 0661 54 40 22,commercial@datatools-dz.com / ghaniaouchia@datatools-dz.com
King Line Computer,"Rue A, Bir Mourad Raïs, Alger, Bir Moura...",,bog@klc-dz.com
ENSI / Entreprise Nationale des Systèmes...,"Rn n°5.Cinq Maisons.Mohammedia.Bp 178,Al...",021 52 33 30 / 021 52 22 30 / 021 52 11 99 / 021 51 44 93,ensi@ensi.dz
FAMMED / Fabrication Matériel Médico Chi...,"Souama Entre.Mekla,Tizi Ouzou,Algérie",026 19 01 65 / 0661 28 46 73,fammedsol@yahoo.fr
TECHNOSOFT / Entreprise de développement...,"64, rue des Jardins.Le Paradou.Hydra, Al...",,technosoft@technosoft.dz
Kouba Balance,"74, lotissement les Citronniers en face...",021 68 70 18 / 0661 51 19 37,kouba_balance@hotmail.com
GMI / Groupe Moteur International Algéri...,"Zone industrielle Oued Sly,2000",0555 02 30 75 / 0550 56 44 98,groupegmialgerie@yahoo.fr
MATHERM / Construction de Chaudières Ind...,"16, rue Dali Boumediènne.St Pierre,Oran,...",041 33 22 59 / 041 82 72 27 / 0661 20 15 34 / 0550 57 20 58,contact@matherm-dz.com
Groupe Salemkour / Mobili Styl,"Cité Fettal.Bp 89.Beni Mered,Blida,Algér...",025 27 62 43 / 025 27 62 46,info@mobilistyl-dz.com
SMIF-UMI / Unité Sour El Ghozlane,"Bp 61.Sour El Ghozlane,Bouira,Algérie",,umiseg@yahoo.fr
ERENAV / Entreprise de Réparation Navale,Quai n°12. Alger port,,contact@erenav.com
Afric Moules Plastimeca Industrie,"Zone d'activité.Dar El Beida, n°151.Bp 6...",023 83 32 90 / 0661 51 52 62,africmoulesnb@hotmail.fr
Yahiaoui Ahmed,Zone industrielle Ibnou Badis.Bp 65.Khro...,031 95 02 55 / 0770 74 47 54 / 0771 54 23 31,ahmedyahiaoui@yahoo.fr
SAAR / Société Algérienne d'Agencement e...,"214, rue Mohammed Belouizdad.Hamma El An...",0555 61 68 73,saar.industrie@gmail.com
Microtel Training Institute,"27, rue Djenane El Malik.Hydra,Alger,Alg...",0660 40 63 93‬,info@microtel-net.com / kboularas@microtel-net.com
GHAZAL / Société Algérienne du Gaz Autom...,"Lot 57 B, zone industrielle.Oued Smar,Al...",023 92 02 75 / 023 92 02 81 / 023 92 02 82 / 0661 52 31 11 / 0770 32 28 18,contact@ghazal.dz
SMIF-UIM / Société de Maintenance Indust...,"siège social :Bp 77.Meftah,Blida,Algérie",025 45 52 99 / 025 45 50 43,smif.dg@smif-gica.com
TOREX,"11, rue B les Crêtes.Hydra,Alger,Algérie",023 48 50 55 / 0770 14 68 22 / 0770 27 40 14,torexal@gmail.com
ADE / Algérienne Des Eaux / Zone de Djel...,"Zone industrielle.Route de Laghouat,Djel...",,
EEII / Equipement Electrique Immobilier...,"Zone industrielle, n°103.lot 07, zone B,...",0550 51 33 04,info@eeii-dz.com
LUXMETAL,"57, Hai El Badr.Bachedjerrah.Bp 21,Alger...",021 29 81 87 / 0550 90 99 13 / 0770 62 82 27,luxmetal.contact@gmail.com
Agif Industrie,"131 Cooperative, Route Ouled Brahim Hamm...",024 93 37 58 / 024 86 03 84 / 0555 03 13 63 / 0661 51 33 85,infos@agifdz.com
Alpha Computers,Villa 17 B.Résidence Chaabani.Val d'Hydr...,021 48 18 18 / 0770 94 26 73 / 0770 94 26 72,souheil-guessoum@alphacomputer-dz.com
Ares Algérie,"19, chemin Gadouche Abdelkader. Hydra,Al...",023 47 29 16,info@aresalgerie.com
Procom International,"Cité Soumam, n°23.Air de France.Bouzaréa...",,info@procom.dz
WEBCOM,"Tour ABC, Pins maritimes. El Mohammedia,...",021 89 13 70 / 021 89 13 71 / 021 89 13 74,contact@webcom-dz.com
BMGI International,"09, Boulevard Colonel Amirouche",,info@bmgi-international.com
DIVONA Algérie,"Rue Guaddouche Abdelkader, villa Bordj E...",0671 89 21 26 / 0982 22 22 02 / 0982 22 22 22 / 0660 84 27 95,contact@divona.dz
ATP Mesrouk,"58, avenue Hanafi Hadjarès.Hai El Badr.K...",0661 51 18 30,contact@atpdz.com
DINELEC / Djemai Industrie Electrique,"18, boulevard Charlemagne,Oran,Algérie",,dinelec2@yahoo.fr
SOMI / Société Oranaise de Maintenance I...,"10, rue des fréres Belhadj,Oran,Algérie",041 41 42 70 / 0770 62 13 31 / 0770 62 31 61,souci@soumi-dz.com
Mark Bric Display Algérie,"14, avenue des 3 Frères Bouaddou.Bir Mou...",023 54 20 21 / 023 54 20 24 / 0555 03 78 79,info@markbric.dz
ADE / Algérienne Des Eaux / Zone de Masc...,Rue sidi Ahmed Ben Ali.Zone Industrielle...,,extmaf-ade@yahoo.fr
ADE / Algérienne Des Eaux - Zone de Chle...,"57 Logements OPGI,Chlef,Algérie",027 73 24 03,
CMI / Compagnie Maghrébine d'Informatiqu...,"103, rue Didouche Mourad. Alger Centre,A...",021 23 87 04 / 0699 59 92 11,cmi_dz@yahoo.com
OUENNADI,"04, rue 17 septembre 1956.Ouled Yaich,Bl...",025 43 84 53,
ENAP / Entreprise Algérienne de Presse,"06, avenue Pasteur,Alger,Algérie",021 73 18 01,enapspa@gmail.com
LNHC / Laboratoire National de l'Habitat...,"Zone Industrielle Oued Smar, BP 159,Alge...",023 93 57 27 / 0770 91 36 67 / 0555 73 18 92,lnhc.drc@hotmail.com
Open Xnet,"124 Bis, rue Ali Remli.Bouzaréah,Alger,A...",021 79 93 33,openxnet@openxnet.dz
ENTP / Entreprise Nationale des Travaux...,"Base Industrielle du 20 août 1955, BP 20...",,cmn.dbd@entp-dz.com
AEC / Algerian Energy Company,"168, Rue Hassiba Ben Bouali, Hamma",,info@aec.dz
ENAC / Entreprise Nationale de Canalisat...,"132, rue de Tripoli.Hussein Dey,Alger,Al...",,contact@enac-dz.com
ENAFOR / Entreprise Nationale du Forage,Zone industrielle Bir Messaoud.Bp 211.Ha...,0660 37 26 87 / 0660 37 26 88,enafor@enafor.dz
ENVEX,"Zone industrielle.Réghaia,Alger,Algérie",023 96 52 16 / 0770 90 99 23 / 0770 90 99 36,envex@pms.es
ADS / Algeria Diving Services,"08, Rue Klouaa Charef.Mazagran,Mostagane...",045 42 31 38 / 045 23 66 03 / 0560 30 70 96,diving_ads@yahoo.fr
JAB Company,"Zone d'activité; lot n°27. Ain Benian,16...",,contact@jabcompany.com
VaTech Wabag Algérie,"2, rue Bois des Pins.Kouba,Alger,Algérie...",,tarek.benmouffok@wabag.com
ENGTP / Entreprise Nationale de Grands T...,"Zone industrielle de Réghaia.Bp 09,",,info@engtp.com
PCCOMPO,"16, lot Said Hamdine.Hydra,Alger,Algérie...",021 54 77 25,mehdi@pccomp.dz
Micro PC,"108, avenue des Frères Abdessalami.Vieux...",021 28 27 00 / 021 46 17 17 / 0550 58 86 50,hakim.ounnas@gmail.com
Siad Automobiles,"Boulevard Colonel Ahmed Zaidat .Azazga,T...",0661 51 35 62 / 0555 96 40 22,siad@groupesiad.com / siamar.benelhadj@groupesiad.com
NTW Industrie,"Cite Mohamed Boudiaf.Bt 19, n°643.Nouvel...",0555 04 67 32 / 0541 30 92 97,ntwsmk@ntw-dz.com / ntwcom@ntw-dz.com
Hakim Electric Algeria,"12, cité base Equipée.Dar El Beida,Alger...",023 82 34 50 / 0555 94 48 44,contact.algeria@hakim-electric.com
ESAI / Entreprise des Services et Activi...,"16, avenue des trois Frères Bouaddou.Bir...",023 54 22 11 / 023 54 20 69 / 023 54 20 71 / 023 54 20 67,info@esaidz.com
REDUCOM,Lot 14 Groupe de Propriété 383 Section 0...,0661 92 93 33,info@reducom-dz.com
Kouba Computer,"57, Avenue des Frères Abdessalami.Kouba,...",021 28 30 60 / 021 46 24 11 / 0555 61 96 22,contact@koubacomputer.com
CBI / Chemli Bureautique et Informatique,"55, rue Mohammed Saber. 19000,Setif,Algé...",036 82 52 91 / 0555 03 66 05 / 0561 66 06 82 / 0560 04 68 49,chemli@cbi.dz
Dima Connect,CITE 348 LOGTS BT 35/4 SAID HAMDINE Bir...,023 46 21 42 / 023 46 21 46 / 0661 53 52 81,dima.connect@gmx.fr
Céramique d'Art / Djaballah Said Artisan...,"Ateliers Said Djaballa, 249 Route Boudje...",023 26 84 97 / 0774 77 71 84 / 0560 43 86 88,contact@atelier-djaballah.com
STH / SOCIETE DE GESTION ET D'EXPLOITATI...,"Lot 18, hai Seddikia.Coopérative Zabana....",,
Idéal Brood,Zone d'activité Khouidat Merah. Ain Berd...,0661 34 51 63,ideal_brood@yahoo.fr
HWD / Hamma Water Désalinisation,"45, chemin Makley.Ben Aknoun,Alger,Algér...",023 77 81 07 / 023 77 81 09 / 023 77 81 16,contact@hwd-dz.com
RECIBAT,Zone d'activité Oued Soudane.Berriane.Bp...,,recibat@bergan-energy.com
Atlas Copco Algérie,"Route de Sidi Menif, tranche 3.Lot 119.Z...",023 32 06 34 / 023 32 06 35 / 023 32 06 37 / 023 32 06 38 / 0770 17 72 48 / 0770 26 32 51,atlascopco.algerie@atlascopco.com
GICA / Groupe Industriel des Ciments d’A...,Route de Dar El Beida. Meftah,,contact@gica.dz
CACI / Chambre Algérienne de Commerce et...,"Palais Consulaire.06, Boulevard Amilcar...",,infos@caci.dz
CETIC / Centre des Techniques de l'Infor...,Cité Soummam. Bab Ezzouar,,informatique@cetic.dz
Sécurité 2000 Technique,"Lotissement n°08 Mangeot .Birkhadem,1600...",0661 92 90 38,s.abdelbost@securite2000.net
ACTS / Associated Car and Truck Speciali...,"Tour Cevital, Lot D N°06 .Zhun 02 .Kouba...",0770 25 02 82 / 0770 25 03 18 / 0770 25 03 11,acts.marketing@cevital.com
CEVIELEC,"Villa 40.Coopérative Ennahda.Birkhadem,A...",023 54 57 55 / 023 54 51 83 / 0777 11 75 48,contact@cevielec.com
APMC / Pôle Régional de Bejaia / Ex:SOMA...,"Zone industrielle ihaddaden.Bp n°159,Bej...",034 12 00 43 / 034 12 44 / 034 12 00 45 / 0770 74 76 02 / 0770 94 50 34,dgb@apmc-dz.com
GENITEC,"Zone d'essai n°132, local A commune Oued...",023 94 23 76 / 023 94 23 79,contact@genitecdz.com
COSYS / Computer Synergy Service-Solutio...,"Siège : Centre d’affaires El Qods, CA 11...",021 77 00 64 / 021 77 68 58 / 021 77 75 45 à 46 / 0555 39 20 21 / 0770 92 23 06 / 0770 33 36 05,contact@cosys-dz.com
Imaging Téchnology,"08, rue Franklin Roosevelt,Alger,Algérie",021 64 63 07 / 021 74 86 62 / 0560 98 08 42 / 0661 68 84 80 / 0561 63 33 92,admin@imaging-technologie.com
Dynamic Fountain,"Lotissement Baila, n°A1.Khazrouna.Beni M...",025 27 39 96 / 0770 93 91 91,dynamic.fountain@gmail.com
Mitrologie Algerie,"12, lot des Mandarines. Les Pins Maritim...",0770 96 01 36 / 0770 61 11 29,admin@mitrologie.com
LIFE CLIM,"Rue du 11 Decembre 1960, Coop Essalem.El...",021 91 21 21 / 0555 03 51 15,lifeclim@yahoo.fr
OUTILSEC,"Cité les Rosiers.G-A, n°33.El Hamiz.Dar...",023 85 36 17 / 023 85 35 17 / 0661 52 30 24 / 0551 38 57 76,outilsec2002@yahoo.fr
CAM SAV,"Zone industrielle Ammara, n°522, route d...",0550 58 47 52 / 0560 80 38 94,info@camsav-dz.com / info@camsav.dz
SOUDETOLE,"Zone d'activité.Naciria.Lot n°63, 64,Bou...",0770 48 29 35 / 0770 77 08 18,soudetole@gmail.com / contact@soudetole.com
BMA / Bergerat Monnoyeur Algérie,"Lot n°121, Route de Dar El Beida.Zone in...",023 93 01 87 / 023 93 01 94 / 023 93 02 07 / 0770 55 55 56 / 0770 27 53 88 / 0770 26 22 61,contact.cat@bm-a.com
ALGOMAT,"07, passage Marc Seguin.El Biar,Alger,Al...",0770 93 86 38 / 0770 93 86 34,contact@algomat.dz
Wataniya Télécom Algérie-OOREDOO,"66, route d'Ouled Fayet.Chéraga.16002",0554 50 05 93 / 0554 50 05 07 / 0554 50 05 13,oevents@ooredoo.dz
ATM / Algérie Télécom Mobile MOBILIS,"Quartier des affaires. Bab Ezzouar,Alger...",0662 81 20 23,dg@mobilis.dz
ATS / Algérie Télécom Satellite,"27, rue Ahmed Kara. Bir Mourad Rais,Alge...",023 20 21 55 / 023 20 21 75 / 023 20 21 73,contact@ats.dz
FBVM / Frères Bouhedjar,"Rn 36. Ouled Fayet,Alger,Algérie,25000",0550 54 32 24 / 0555 62 52 34,verre.fbvm@gmail.com
PMPA / Pesage Mesure & Précision Algerie,"42, parc Ben Omar.Local n°03.Kouba,Alger...",0554 51 62 02,contact@pmpadz.com / ad_pmpa@hotmail.com
ENAGEO / Entreprise Nationale de Geophys...,"Zone industrielle.Bp 140.Hassi Messaoud,...",,h-assoul@enageo.com
ADE / Algérienne Des Eaux - Zone de Said...,"Rue Ouled Said Sadek, n°7.HBM 186,Saida,...",,ade_zonesaida@yahoo.fr
ADE / Algérienne Des Eaux - Zone d'Alger,"Zone Industrielle de Oued Smar,Alger,Alg...",023 93 00 37 / 023 93 00 10,dg@ade.dz
ADE / Algérienne Des Eaux - Zone de Batn...,"Zone industriel kechida,Batna,Algérie,05...",033 22 27 28,
ADE / Algérienne Des Eaux - Zone de Anna...,"7, rue Bicha Youssef.Route de l'Hôpital...",038 42 59 69 / 038 42 58 74 / 038 42 57 08,
ADE / Algérienne Des Eaux - Zone de Tizi...,"2, Boulevard de l'Est,Tizi Ouzou,Algérie",026 12 83 02 / 026 13 83 63,un-tiziouzou@ade.dz
ADE / Algérienne Des Eaux - Zone de Souk...,"30 bureaux, rue Labadi Athmane,Souk Ahra...",,adezone41@yahoo.fr
GLASSTECH,"03, rue Saidi Ahmed. Bordj El Kiffan,Alg...",021 21 66 73 / 0660 37 65 75 / 0560 38 34 89,info@glasstech.dz
ICM EST / Construction et Maintenance In...,Zone de dépôt Hamrouche Hamoudi.Bp 522.H...,038 93 14 15 / 038 93 14 18 / 0770 52 82 90,icmeftdg@yahoo.fr
Aquatec Biotechnologie,"Zone industrielle Chetouane, Desserte n°...",043 27 60 50 / 043 27 23 62 / 043 27 23 64,aquatec@groupekherbouche.com
SKCI Solution Informatique,"5,rue de l'indépendance Rostomia. Dely I...",0560 06 03 13 / 0560 06 03 16,info@skci.dz
AGRODEEL Equipement,"Zone industrielle de Chetouane, Desserte...",023 87 37 52 / 023 87 37 53 / 023 87 37 54 / 0550 56 36 95 / 0550 56 47 94,agrodeel@groupekherbouche.com
NAFI / Numidia Assistance et Fourniture...,"Cité El Zouhour, n°12, lot 01.Ain Smara,...",031 97 46 23 / 0560 38 35 63 / 0773 66 71 08,sarlnafi@gmail.com
Oxia Algérie,"Lot n°4. Route des Dunes. Chèraga,Alger,...",0554 88 00 31 / 0555 04 99 67,lynda.boularbi@oxia-group.com
Aksa Générateurs Algérie,"Zone Industrielle Oued Smar, lot n°55.El...",0555 01 27 07 / 0555 01 27 00,contact@aksa-dz.com
CBS / Communication Bureautique et Systè...,"Lot n°04.Route des Dunes.Chéraga,Alger,A...",098 240 38 02 / 023 22 66 00 / 023 22 66 01 / 023 22 66 02 / 023 22 66 03 / 023 22 66 04,info@cbs-xerox.com
KGTC / Kraytem Général Trade Contracting,"133, Cité AADL.Said Hamdine.Bir Mourad R...",021 56 22 59 / 021 54 08 82,ouldmouloud.kraytem@gmail.com
IRRIPLAINE,8 Coopérative immobilière Errahma Bt A.D...,023 81 12 27 / 0770 76 00 72,irriplaine@live.fr
Roland Tecnic Algérie,"Zone d'activité n°03, lot A3. Ben Danoun...",024 97 60 94 / 024 97 60 95 / 024 97 60 96 / 024 97 60 97 / 0770 37 67 40 / 44 / 45,contact@rolandtecnic.dz
Cosider Alrem,Zone industrielle de Rouiba voie C.Lot n...,023 85 08 29 / 023 85 08 30 / 023 85 08 31 / 023 85 08 33 / 023 85 08 34 / 023 85 08 36,cosider-alrem@cosider-groupe.dz
Bifecta Algérie,"Cité Souakria .route de Meftah,Alger,Alg...",025 33 45 21 / 0770 97 09 10,contact@bifectaalgerie.dz
MPS / Mondial Print Service,"Bp n°306.Kolea,Tipaza,Algérie.",024 38 08 80 / 0550 98 38 38 / 0550 98 39 39,info@mps-print.com
Inprotec Algerie / Industrial Process Te...,"Lotissement F, Villa n°20.Draria,Alger,A...",021 35 75 94,info@inprotec-algeria.com
FCT Algérie / Froid Climatisation Techni...,"29, rue Khodjat El Djeld Mohammed.Les so...",023 54 01 65 / 0790 96 21 76,alger@fct.fr
GES / Général Equipements Systems,"1, rue Ahmed Ouaked, lot 1.Dely Ibrahim,...",023 30 69 23,kbensebti@gesalgerie.com
Entrepose Mills Algérie,"12, lotissement Beau Séjour, Bir Mourad...",023 52 87 97 / 0770 25 87 06 / 0770 95 03 84 / 0770 11 69 62 / 0770 17 25 27 / 0770 61 80 57,info@entrepose-mills.fr
ODIMAT,Rue de Bounchoubane groupe de propriétés...,0661 75 30 01 / 0661 56 74 14,contact@odimat.dz
GEOMAG / Geotechnique du Maghreb,"Bt A, lotissement Sorecal.Résidence Sikh...",0555 62 45 81,geomag@geomag-dz.com / arab@geomag-dz.com
AMETAL,"Zone industrielle Es senia GS 1.Bp 192,O...",041 61 76 59 / 041 61 76 60 / 040 21 19 92 / 0770 92 05 40 / 0770 61 69 79,sarlametal@yahoo.fr
ABC Minet Algérie,"178, Cité Pons, Jolie Vue. Kouba,Alger,A...",023 70 79 58 / 0554 57 48 56 / 0550 43 99 00 / 0550 58 94 29,abcminet.algerie@abcminet.fr
Alfa Ascenseurs Algérie,"Cité des Travailleurs, n°02, section 15....",023 74 73 24 / 023 74 73 21 / 0560 11 20 72 / 0560 18 55 78 / 020 40 28 28 / 0550 39 75 15,sarlalfaasansor@yahoo.fr
ALFEC / Algerie Froid Electricité Climat...,"38, Rue El Moudjahid Kacha Lahouari, Coo...",041 73 73 37 / 041 73 73 38 / 0555 07 19 30,contact@alfec.net
TAKPVC,"Zone d'activité A, n°21.Beni Mered.Bp 58...",025 27 61 97 / 0560 09 11 95 / 0560 90 68 80 / 0661 17 20 34 / 0560 09 12 99,contact@takpvc.com
BCD / Bazar Construction et Décor,"15B, rue Aziouz Mouzaoui.El Magharia.Hus...",023 77 00 34 / 023 77 00 49 / 0660 36 01 88,info@bcd-dz.com
NAFRAF,"N°426, coopérative Bouroudj.Ain Allah.De...",021 91 83 76 / 021 91 01 27 / 021 91 01 30 / 0770 11 56 90,generator@nafraf.com
SOPREC / Société de Constructions Préfab...,"07, rue Adjudant Azzoune,Chlef,Algérie,0...",027 71 84 49 / 0560 08 51 45 / 0560 08 50 46 / 0560 08 51 45,soprec@groupe-soprec.com
POVAL-UMB / Pompes et Vannes Algériennes...,"Zone industrielle .Bp 400. Berrouaghia,M...",025 77 10 66 / 025 77 10 74,poval_dz@yahoo.fr
ALIECO,"90, rue capitaine Aziouz Mouzaoui.Bp 429...",023 77 00 18 / 023 77 00 10 / 023 77 00 02 / 023 77 00 19,alieco@alieco-dz.com
Alti Algérie,"06, rue Les Crètes.Hydra,Alger,Algérie,...",023 48 53 15 / 0560 99 34 61,sabdeli@alti.fr
3MTP,Villa n°60. Rue Djenane Ben Danoune. Hus...,023 71 80 67,hm.3mtp@yahoo.fr
DELTALOG,"32, rue Mohammed Belkahla.Kouba,Alger,Al...",021 28 88 18 / 021 28 88 15,contact@deltalog-dz.com
Almexol Algérie,"Cité des 22 Logement Bt B Azazga, Tizi O...",0770 49 12 05 / 0770 11 30 72,almexol@almex.fr
Dimension Data,"Algeria Business Center,étage 2.Pins Mar...",021 89 12 76,info.dz@dimensiondata.com
Sadoun Telecom,"18, lotissement Hasnaoua. Immeuble Hamou...",026 11 89 97 / 026 11 69 44 / 0550 95 58 00 / 0770 95 59 00,contact@sadountelecom.com
ETBH BM / Boukacem Mohamed,"Division Aboudi n°02.Bp 85,Bureau de lia...",0661 90 56 68 / 0550 96 13 90,eurl.boukacem@gmail.com
PROGISYS,"Lotissement Bouras. Hydra,Alger,Algérie,...",023 23 07 77 / 0661 61 40 37 / 0555 57 09 28 / 0661 60 40 38,contact@progisys.dz
BSC ALGERIE / Business Solutions Center,Bt n°14.3 éme étage gauche.Résidence Sah...,023 27 11 94 / 0770 31 52 93,info@bsc-algerie.com
SATLINKER,"56, lotissement Ennahda.Bir Mourad Rais....",023 54 50 01 / 0560 05 56 08 / 0780 80 15 70,lila@satlinker.dz
RTI Algérie,"RUE SEMAR LOT 3 Birkhadem,Alger,Algérie,...",023 59 70 41 / 0770 14 58 05,acceuil@rtialgerie.com
Dalmo Décors,"43, rue Oukmanou Arezki.El Kseur,Bejaia,...",0661 43 95 39 / 0552 58 11 25,dalmodecors@yahoo.fr
ELECT.M,Lot 89 Bis Seliba. Zone industrielle Oue...,023 92 01 40 / 023 92 02 33 / 0550 92 83 40,contact@elect-m.com
